,balance,equity
12540,1001.395134952,1000.0
12600,1001.395134952,1000.0
12660,1001.395134952,1000.0
12720,1001.395134952,1000.0
12780,1001.395134952,1000.0
12840,1001.395134952,1000.0
12900,1001.395134952,1000.0
12960,1001.395134952,1000.0
13020,1001.395134952,1000.0
13080,1001.395134952,1000.0
13140,1001.395134952,1000.0
13200,1001.395134952,1000.0
13260,1001.395134952,1000.0
13320,1001.395134952,1000.0
13380,1001.395134952,1000.0
13440,1001.395134952,1000.0
13500,1001.395134952,1000.0
13560,1001.395134952,1000.0
13620,1001.395134952,1000.0
13680,1001.395134952,1000.0
13740,1001.395134952,1000.0
13800,1001.395134952,1000.0
13860,1001.395134952,1000.0
13920,1001.395134952,1000.0
13980,1001.395134952,1000.0
14040,1001.395134952,1000.0
14100,1001.395134952,1000.0
14160,1001.395134952,1000.0
14220,1001.395134952,1000.0
14280,1001.395134952,1000.0
14340,1001.395134952,1000.0
14400,1001.395134952,1000.0
14460,1001.395134952,1000.0
14520,1001.395134952,1000.0
14580,1001.395134952,1000.0
14640,1001.395134952,1000.0
14700,1001.395134952,1000.0
14760,1001.395134952,1000.0
14820,1001.395134952,1000.0
14880,1001.395134952,1000.0
14940,1001.395134952,1000.0
15000,1001.395134952,1000.0
15060,1001.395134952,1000.0
15120,1001.395134952,1000.0
15180,1001.395134952,1000.0
15240,1001.395134952,1000.0
15300,1001.395134952,1000.0
15360,1001.395134952,1000.0
15420,1001.395134952,1000.0
15480,1001.395134952,1000.0
15540,1001.395134952,1000.0
15600,1001.395134952,1000.0
15660,1001.395134952,1000.0
15720,1001.395134952,1000.0
15780,1001.395134952,1000.0
15840,1001.395134952,1000.0
15900,1001.395134952,1000.0
15960,1001.395134952,1000.0
16020,1001.395134952,1000.0
16080,1001.395134952,1000.0
16140,1001.395134952,1000.0
16200,1001.395134952,1000.0
16260,1001.395134952,1000.0
16320,1001.395134952,1000.0
16380,1001.395134952,1000.0
16440,1001.395134952,1000.0
16500,1001.395134952,1000.0
16560,1001.395134952,1000.0
16620,1001.395134952,1000.0
16680,1001.395134952,1000.0
16740,1001.395134952,1000.0
16800,1001.395134952,1000.0
16860,1001.395134952,1000.0
16920,1001.395134952,1000.0
16980,1001.395134952,1000.0
17040,1001.395134952,1000.0
17100,1001.395134952,1000.0
17160,1001.395134952,1000.0
17220,1001.395134952,1000.0
17280,1001.395134952,1000.0
17340,1001.395134952,1000.0
17400,1001.395134952,1000.0
17460,1001.395134952,1000.0
17520,1001.395134952,1000.0
17580,1001.395134952,1000.0
17640,1001.395134952,1000.0
17700,1001.395134952,1000.0
17760,1001.395134952,1000.0
17820,1001.395134952,1000.0
17880,1001.395134952,1000.0
17940,1001.395134952,1000.0
18000,1001.395134952,1000.0
18060,1001.395134952,1000.0
18120,1001.395134952,1000.0
18180,1001.395134952,1000.0
18240,1001.395134952,1000.0
18300,1001.395134952,1000.0
18360,1001.395134952,1000.0
18420,1001.395134952,1000.0
18480,1001.395134952,1000.0
18540,1001.395134952,1000.0
18600,1001.395134952,1000.0
18660,1001.395134952,1000.0
18720,1001.395134952,1000.0
18780,1001.395134952,1000.0
18840,1001.395134952,1000.0
18900,1001.395134952,1000.0
18960,1001.395134952,1000.0
19020,1001.395134952,1000.0
19080,1001.395134952,1000.0
19140,1001.395134952,1000.0
19200,1001.395134952,1000.0
19260,1001.395134952,1000.0
19320,1001.395134952,1000.0
19380,1001.395134952,1000.0
19440,1001.395134952,1000.0
19500,1001.395134952,1000.0
19560,1001.395134952,1000.0
19620,1001.395134952,1000.0
19680,1001.395134952,1000.0
19740,1001.395134952,1000.0
19800,1001.395134952,1000.0
19860,1001.395134952,1000.0
19920,1001.395134952,1000.0
19980,1001.395134952,1000.0
20040,1001.395134952,1000.0
20100,1001.395134952,1000.0
20160,1001.395134952,1000.0
20220,1001.395134952,1000.0
20280,1001.395134952,1000.0
20340,1001.395134952,1000.0
20400,1001.395134952,1000.0
20460,1001.395134952,1000.0
20520,1001.395134952,1000.0
20580,1001.395134952,1000.0
20640,1001.395134952,1000.0
20700,1001.395134952,1000.0
20760,1001.395134952,1000.0
20820,1001.395134952,1000.0
20880,1001.395134952,1000.0
20940,1001.395134952,1000.0
21000,1001.395134952,1000.0
21060,1001.395134952,1000.0
21120,1001.395134952,1000.0
21180,1001.395134952,1000.0
21240,1001.395134952,1000.0
21300,1001.395134952,1000.0
21360,1001.395134952,1000.0
21420,1001.395134952,1000.0
21480,1001.395134952,1000.0
21540,1001.395134952,1000.0
21600,1001.395134952,1000.0
21660,1001.395134952,1000.0
21720,1001.395134952,1000.0
21780,1001.395134952,1000.0
21840,1001.395134952,1000.0
21900,1001.395134952,1000.0
21960,1001.395134952,1000.0
22020,1001.395134952,1000.0
22080,1001.395134952,1000.0
22140,1001.395134952,1000.0
22200,1001.395134952,1000.0
22260,1001.395134952,1000.0
22320,1001.395134952,1000.0
22380,1001.395134952,1000.0
22440,1001.395134952,1000.0
22500,1001.395134952,1000.0
22560,1001.395134952,1000.0
22620,1001.395134952,1000.0
22680,1001.395134952,1000.0
22740,1001.395134952,1000.0
22800,1001.395134952,1000.0
22860,1001.395134952,1000.0
22920,1001.395134952,1000.0
22980,1001.395134952,1000.0
23040,1001.395134952,1000.0
23100,1001.395134952,1000.0
23160,1001.395134952,1000.0
23220,1001.395134952,1000.0
23280,1001.395134952,1000.0
23340,1001.395134952,1000.0
23400,1001.395134952,1000.0
23460,1001.395134952,1000.0
23520,1001.395134952,1000.0
23580,1001.395134952,1000.0
23640,1001.395134952,1000.0
23700,1001.395134952,1000.0
23760,1001.395134952,1000.0
23820,1001.395134952,1000.0
23880,1001.395134952,1000.0
23940,1001.395134952,1000.0
24000,1001.395134952,1000.0
24060,1001.395134952,1000.0
24120,1001.395134952,1000.0
24180,1001.395134952,1000.0
24240,1001.395134952,1000.0
24300,1001.395134952,1000.0
24360,1001.395134952,1000.0
24420,1001.395134952,1000.0
24480,1001.395134952,1000.0
24540,1001.395134952,1000.0
24600,1001.395134952,1000.0
24660,1001.395134952,1000.0
24720,1001.395134952,1000.0
24780,1001.395134952,1000.0
24840,1001.395134952,1000.0
24900,1001.395134952,1000.0
24960,1001.395134952,1000.0
25020,1001.395134952,1000.0
25080,1001.395134952,1000.0
25140,1001.395134952,1000.0
25200,1001.395134952,1000.0
25260,1001.395134952,1000.0
25320,1001.395134952,1000.0
25380,1001.395134952,1000.0
25440,1001.395134952,1000.0
25500,1001.395134952,1000.0
25560,1001.395134952,1000.0
25620,1001.395134952,1000.0
25680,1001.395134952,1000.0
25740,1001.395134952,1000.0
25800,1001.395134952,1000.0
25860,1001.395134952,1000.0
25920,1001.395134952,1000.0
25980,1001.395134952,1000.0
26040,1001.395134952,1000.0
26100,1001.395134952,1000.0
26160,1001.395134952,1000.0
26220,1001.395134952,1000.0
26280,1001.395134952,1000.0
26340,1001.395134952,1000.0
26400,1001.395134952,1000.0
26460,1001.395134952,1000.0
26520,1001.395134952,1000.0
26580,1001.395134952,1000.0
26640,1002.1972847119999,1001.395134952
26700,1002.1972847119999,1002.1972847119999
26760,1002.1972847119999,1002.1972847119999
26820,1002.1972847119999,1002.1972847119999
26880,1002.1972847119999,1002.1972847119999
26940,1002.1972847119999,1002.1972847119999
27000,1002.1972847119999,1002.1972847119999
27060,1002.1972847119999,1002.1972847119999
27120,1002.1972847119999,1002.1972847119999
27180,1002.1972847119999,1002.1972847119999
27240,1002.1972847119999,1002.1972847119999
27300,1002.1972847119999,1002.1972847119999
27360,1002.1972847119999,1002.1972847119999
27420,1002.1972847119999,1002.1972847119999
27480,1002.1972847119999,1002.1972847119999
27540,1002.1972847119999,1002.1972847119999
27600,1002.1972847119999,1002.1972847119999
27660,1002.1972847119999,1002.1972847119999
27720,1002.1972847119999,1002.1972847119999
27780,1002.1972847119999,1002.1972847119999
27840,1002.1972847119999,1002.1972847119999
27900,1002.1972847119999,1002.1972847119999
27960,1002.1972847119999,1002.1972847119999
28020,1002.1972847119999,1002.1972847119999
28080,1002.1972847119999,1002.1972847119999
28140,1002.1972847119999,1002.1972847119999
28200,1002.1972847119999,1002.1972847119999
28260,1002.1972847119999,1002.1972847119999
28320,1002.1972847119999,1002.1972847119999
28380,1002.1972847119999,1002.1972847119999
28440,1002.1972847119999,1002.1972847119999
28500,1002.1972847119999,1002.1972847119999
28560,1002.1972847119999,1002.1972847119999
28620,1002.1972847119999,1002.1972847119999
28680,1002.1972847119999,1002.1972847119999
28740,1002.1972847119999,1002.1972847119999
28800,1002.1972847119999,1002.1972847119999
28860,1002.1972847119999,1002.1972847119999
28920,1002.1972847119999,1002.1972847119999
28980,1002.1972847119999,1002.1972847119999
29040,1002.1972847119999,1002.1972847119999
29100,1002.1972847119999,1002.1972847119999
29160,1002.1972847119999,1002.1972847119999
29220,1002.1972847119999,1002.1972847119999
29280,1002.1972847119999,1002.1972847119999
29340,1002.1972847119999,1002.1972847119999
29400,1002.1972847119999,1002.1972847119999
29460,1002.1972847119999,1002.1972847119999
29520,1002.1972847119999,1002.1972847119999
29580,1002.1972847119999,1002.1972847119999
29640,1002.1972847119999,1002.1972847119999
29700,1002.1972847119999,1002.1972847119999
29760,1002.1972847119999,1002.1972847119999
29820,1002.1972847119999,1002.1972847119999
29880,1002.1972847119999,1002.1972847119999
29940,1002.1972847119999,1002.1972847119999
30000,1002.1972847119999,1002.1972847119999
30060,1002.1972847119999,1002.1972847119999
30120,1002.1972847119999,1002.1972847119999
30180,1002.1972847119999,1002.1972847119999
30240,1002.1972847119999,1002.1972847119999
30300,1002.1972847119999,1002.1972847119999
30360,1002.1972847119999,1002.1972847119999
30420,1002.1972847119999,1002.1972847119999
30480,1002.1972847119999,1002.1972847119999
30540,1002.1972847119999,1002.1972847119999
30600,1002.1972847119999,1002.1972847119999
30660,1002.1972847119999,1002.1972847119999
30720,1002.1972847119999,1002.1972847119999
30780,1002.1972847119999,1002.1972847119999
30840,1002.1972847119999,1002.1972847119999
30900,1002.1972847119999,1002.1972847119999
30960,1002.1972847119999,1002.1972847119999
31020,1002.1972847119999,1002.1972847119999
31080,1002.1972847119999,1002.1972847119999
31140,1002.1972847119999,1002.1972847119999
31200,1002.1972847119999,1002.1972847119999
31260,1002.1972847119999,1002.1972847119999
31320,1002.1972847119999,1002.1972847119999
31380,1002.1972847119999,1002.1972847119999
31440,1002.1972847119999,1002.1972847119999
31500,1002.1972847119999,1002.1972847119999
31560,1002.1972847119999,1002.1972847119999
31620,1002.1972847119999,1002.1972847119999
31680,1002.1972847119999,1002.1972847119999
31740,1002.1972847119999,1002.1972847119999
31800,1002.1972847119999,1002.1972847119999
31860,1002.1972847119999,1002.1972847119999
31920,1002.1972847119999,1002.1972847119999
31980,1002.1972847119999,1002.1972847119999
32040,1002.1972847119999,1002.1972847119999
32100,1002.1972847119999,1002.1972847119999
32160,1002.1972847119999,1002.1972847119999
32220,1002.1972847119999,1002.1972847119999
32280,1002.1972847119999,1002.1972847119999
32340,1002.1972847119999,1002.1972847119999
32400,1002.1972847119999,1002.1972847119999
32460,1002.1972847119999,1002.1972847119999
32520,1002.1972847119999,1002.1972847119999
32580,1002.1972847119999,1002.1972847119999
32640,1002.1972847119999,1002.1972847119999
32700,1002.1972847119999,1002.1972847119999
32760,1002.1972847119999,1002.1972847119999
32820,1002.1972847119999,1002.1972847119999
32880,1002.1972847119999,1002.1972847119999
32940,1002.1972847119999,1002.1972847119999
33000,1002.1972847119999,1002.1972847119999
33060,1002.1972847119999,1002.1972847119999
33120,1002.1972847119999,1002.1972847119999
33180,1002.1972847119999,1002.1972847119999
33240,1002.1972847119999,1002.1972847119999
33300,1002.1972847119999,1002.1972847119999
33360,1002.1972847119999,1002.1972847119999
33420,1002.1972847119999,1002.1972847119999
33480,1002.1972847119999,1002.1972847119999
33540,1002.1972847119999,1002.1972847119999
33600,1002.1972847119999,1002.1972847119999
33660,1002.1972847119999,1002.1972847119999
33720,1002.1972847119999,1002.1972847119999
33780,1002.1972847119999,1002.1972847119999
33840,1002.1972847119999,1002.1972847119999
33900,1002.1972847119999,1002.1972847119999
33960,1002.1972847119999,1002.1972847119999
34020,1002.1972847119999,1002.1972847119999
34080,1002.1972847119999,1002.1972847119999
34140,1002.1972847119999,1002.1972847119999
34200,1002.1972847119999,1002.1972847119999
34260,1002.1972847119999,1002.1972847119999
34320,1002.1972847119999,1002.1972847119999
34380,1002.1972847119999,1002.1972847119999
34440,1002.1972847119999,1002.1972847119999
34500,1002.1972847119999,1002.1972847119999
34560,1002.1972847119999,1002.1972847119999
34620,1002.1972847119999,1002.1972847119999
34680,1002.1972847119999,1002.1972847119999
34740,1002.1972847119999,1002.1972847119999
34800,1002.1972847119999,1002.1972847119999
34860,1002.1972847119999,1002.1972847119999
34920,1002.1972847119999,1002.1972847119999
34980,1002.1972847119999,1002.1972847119999
35040,1002.1972847119999,1002.1972847119999
35100,1002.1972847119999,1002.1972847119999
35160,1002.1972847119999,1002.1972847119999
35220,1002.1972847119999,1002.1972847119999
35280,1002.1972847119999,1002.1972847119999
35340,1002.1972847119999,1002.1972847119999
35400,1002.1972847119999,1002.1972847119999
35460,1002.1972847119999,1002.1972847119999
35520,1002.1972847119999,1002.1972847119999
35580,1002.1972847119999,1002.1972847119999
35640,1002.1972847119999,1002.1972847119999
35700,1002.1972847119999,1002.1972847119999
35760,1002.1972847119999,1002.1972847119999
35820,1002.1972847119999,1002.1972847119999
35880,1002.1972847119999,1002.1972847119999
35940,1002.1972847119999,1002.1972847119999
36000,1002.1972847119999,1002.1972847119999
36060,1002.1972847119999,1002.1972847119999
36120,1002.1972847119999,1002.1972847119999
36180,1002.1972847119999,1002.1972847119999
36240,1002.1972847119999,1002.1972847119999
36300,1002.1972847119999,1002.1972847119999
36360,1002.1972847119999,1002.1972847119999
36420,1002.1972847119999,1002.1972847119999
36480,1002.1972847119999,1002.1972847119999
36540,1002.1972847119999,1002.1972847119999
36600,1002.1972847119999,1002.1972847119999
36660,1002.1972847119999,1002.1972847119999
36720,1002.1972847119999,1002.1972847119999
36780,1002.1972847119999,1002.1972847119999
36840,1002.1972847119999,1002.1972847119999
36900,1002.1972847119999,1002.1972847119999
36960,1002.1972847119999,1002.1972847119999
37020,1002.1972847119999,1002.1972847119999
37080,1002.1972847119999,1002.1972847119999
37140,1002.1972847119999,1002.1972847119999
37200,1002.1972847119999,1002.1972847119999
37260,1002.1972847119999,1002.1972847119999
37320,1002.1972847119999,1002.1972847119999
37380,1002.1972847119999,1002.1972847119999
37440,1002.1972847119999,1002.1972847119999
37500,1002.1972847119999,1002.1972847119999
37560,1002.1972847119999,1002.1972847119999
37620,1002.1972847119999,1002.1972847119999
37680,1002.1972847119999,1002.1972847119999
37740,1002.1972847119999,1002.1972847119999
37800,1002.1972847119999,1002.1972847119999
37860,1002.1972847119999,1002.1972847119999
37920,1002.1972847119999,1002.1972847119999
37980,1002.1972847119999,1002.1972847119999
38040,1002.1972847119999,1002.1972847119999
38100,1002.1972847119999,1002.1972847119999
38160,1002.1972847119999,1002.1972847119999
38220,1002.1972847119999,1002.1972847119999
38280,1002.1972847119999,1002.1972847119999
38340,1002.1972847119999,1002.1972847119999
38400,1002.1972847119999,1002.1972847119999
38460,1002.1972847119999,1002.1972847119999
38520,1002.1972847119999,1002.1972847119999
38580,1002.1972847119999,1002.1972847119999
38640,1002.1972847119999,1002.1972847119999
38700,1002.1972847119999,1002.1972847119999
38760,1002.1972847119999,1002.1972847119999
38820,1002.1972847119999,1002.1972847119999
38880,1002.1972847119999,1002.1972847119999
38940,1002.1972847119999,1002.1972847119999
39000,1002.1972847119999,1002.1972847119999
39060,1002.1972847119999,1002.1972847119999
39120,1002.1972847119999,1002.1972847119999
39180,1002.1972847119999,1002.1972847119999
39240,1002.1972847119999,1002.1972847119999
39300,1002.1972847119999,1002.1972847119999
39360,1002.1972847119999,1002.1972847119999
39420,1002.1972847119999,1002.1972847119999
39480,1002.1972847119999,1002.1972847119999
39540,1002.1972847119999,1002.1972847119999
39600,1002.1972847119999,1002.1972847119999
39660,1002.1972847119999,1002.1972847119999
39720,1002.1972847119999,1002.1972847119999
39780,1002.1972847119999,1002.1972847119999
39840,1002.1972847119999,1002.1972847119999
39900,1002.1972847119999,1002.1972847119999
39960,1002.1972847119999,1002.1972847119999
40020,1002.1972847119999,1002.1972847119999
40080,1002.1972847119999,1002.1972847119999
40140,1002.1972847119999,1002.1972847119999
40200,1002.1972847119999,1002.1972847119999
40260,1002.1972847119999,1002.1972847119999
40320,1002.1972847119999,1002.1972847119999
40380,1002.1972847119999,1002.1972847119999
40440,1002.1972847119999,1002.1972847119999
40500,1002.1972847119999,1002.1972847119999
40560,1002.1972847119999,1002.1972847119999
40620,1002.1972847119999,1002.1972847119999
40680,1002.1972847119999,1002.1972847119999
40740,1002.1972847119999,1002.1972847119999
40800,1002.1972847119999,1002.1972847119999
40860,1002.1972847119999,1002.1972847119999
40920,1002.1972847119999,1002.1972847119999
40980,1002.1972847119999,1002.1972847119999
41040,1002.1972847119999,1002.1972847119999
41100,1002.1972847119999,1002.1972847119999
41160,1002.1972847119999,1002.1972847119999
41220,1002.1972847119999,1002.1972847119999
41280,1002.1972847119999,1002.1972847119999
41340,1002.1972847119999,1002.1972847119999
41400,1002.1972847119999,1002.1972847119999
41460,1002.1972847119999,1002.1972847119999
41520,1002.1972847119999,1002.1972847119999
41580,1002.1972847119999,1002.1972847119999
41640,1002.1972847119999,1002.1972847119999
41700,1002.1972847119999,1002.1972847119999
41760,1002.1972847119999,1002.1972847119999
41820,1002.1972847119999,1002.1972847119999
41880,1002.1972847119999,1002.1972847119999
41940,1002.1972847119999,1002.1972847119999
42000,1002.1972847119999,1002.1972847119999
42060,1002.1972847119999,1002.1972847119999
42120,1002.1972847119999,1002.1972847119999
42180,1002.1972847119999,1002.1972847119999
42240,1002.1972847119999,1002.1972847119999
42300,1002.1972847119999,1002.1972847119999
42360,1002.1972847119999,1002.1972847119999
42420,1002.1972847119999,1002.1972847119999
42480,1002.1972847119999,1002.1972847119999
42540,1002.1972847119999,1002.1972847119999
42600,1002.1972847119999,1002.1972847119999
42660,1002.1972847119999,1002.1972847119999
42720,1002.1972847119999,1002.1972847119999
42780,1002.1972847119999,1002.1972847119999
42840,1002.1972847119999,1002.1972847119999
42900,1002.1972847119999,1002.1972847119999
42960,1002.1972847119999,1002.1972847119999
43020,1002.1972847119999,1002.1972847119999
43080,1002.1972847119999,1002.1972847119999
43140,1002.1972847119999,1002.1972847119999
43200,1002.1972847119999,1002.1972847119999
43260,1002.1972847119999,1002.1972847119999
43320,1002.1972847119999,1002.1972847119999
43380,1002.1972847119999,1002.1972847119999
43440,1002.1972847119999,1002.1972847119999
43500,1002.1972847119999,1002.1972847119999
43560,1002.1972847119999,1002.1972847119999
43620,1002.1972847119999,1002.1972847119999
43680,1002.1972847119999,1002.1972847119999
43740,1002.1972847119999,1002.1972847119999
43800,1002.1972847119999,1002.1972847119999
43860,1002.1972847119999,1002.1972847119999
43920,1002.1972847119999,1002.1972847119999
43980,1002.1972847119999,1002.1972847119999
44040,1002.1972847119999,1002.1972847119999
44100,1002.1972847119999,1002.1972847119999
44160,1002.1972847119999,1002.1972847119999
44220,1002.1972847119999,1002.1972847119999
44280,1002.1972847119999,1002.1972847119999
44340,1002.1972847119999,1002.1972847119999
44400,1002.1972847119999,1002.1972847119999
44460,1002.1972847119999,1002.1972847119999
44520,1002.1972847119999,1002.1972847119999
44580,1002.1972847119999,1002.1972847119999
44640,1002.1972847119999,1002.1972847119999
44700,1002.1972847119999,1002.1972847119999
44760,1002.1972847119999,1002.1972847119999
44820,1002.1972847119999,1002.1972847119999
44880,1002.1972847119999,1002.1972847119999
44940,1002.1972847119999,1002.1972847119999
45000,1002.1972847119999,1002.1972847119999
45060,1002.1972847119999,1002.1972847119999
45120,1002.1972847119999,1002.1972847119999
45180,1002.1972847119999,1002.1972847119999
45240,1002.1972847119999,1002.1972847119999
45300,1002.1972847119999,1002.1972847119999
45360,1002.1972847119999,1002.1972847119999
45420,1002.1972847119999,1002.1972847119999
45480,1002.1972847119999,1002.1972847119999
45540,1002.1972847119999,1002.1972847119999
45600,1002.1972847119999,1002.1972847119999
45660,1002.1972847119999,1002.1972847119999
45720,1002.1972847119999,1002.1972847119999
45780,1002.1972847119999,1002.1972847119999
45840,1002.1972847119999,1002.1972847119999
45900,1002.1972847119999,1002.1972847119999
45960,1002.1972847119999,1002.1972847119999
46020,1002.1972847119999,1002.1972847119999
46080,1002.1972847119999,1002.1972847119999
46140,1002.1972847119999,1002.1972847119999
46200,1002.1972847119999,1002.1972847119999
46260,1002.1972847119999,1002.1972847119999
46320,1002.1972847119999,1002.1972847119999
46380,1002.1972847119999,1002.1972847119999
46440,1002.1972847119999,1002.1972847119999
46500,1002.1972847119999,1002.1972847119999
46560,1002.1972847119999,1002.1972847119999
46620,1002.1972847119999,1002.1972847119999
46680,1002.1972847119999,1002.1972847119999
46740,1002.1972847119999,1002.1972847119999
46800,1002.1972847119999,1002.1972847119999
46860,1002.1972847119999,1002.1972847119999
46920,1002.1972847119999,1002.1972847119999
46980,1002.1972847119999,1002.1972847119999
47040,1002.1972847119999,1002.1972847119999
47100,1002.1972847119999,1002.1972847119999
47160,1002.1972847119999,1002.1972847119999
47220,1002.1972847119999,1002.1972847119999
47280,1002.1972847119999,1002.1972847119999
47340,1002.1972847119999,1002.1972847119999
47400,1002.1972847119999,1002.1972847119999
47460,1002.1972847119999,1002.1972847119999
47520,1002.1972847119999,1002.1972847119999
